"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"1986"	"1986"	"Nevada"	"32"	"< 1 year"	"1"	145	15897	912.1
	"1986"	"1986"	"Nevada"	"32"	"1-4 years"	"1-4"	26	59816	43.5
	"1986"	"1986"	"Nevada"	"32"	"5-9 years"	"5-9"	12	67135	17.9 (Unreliable)
	"1986"	"1986"	"Nevada"	"32"	"10-14 years"	"10-14"	18	60654	29.7 (Unreliable)
	"1986"	"1986"	"Nevada"	"32"	"15-19 years"	"15-19"	63	68405	92.1
	"1986"	"1986"	"Nevada"	"32"	"20-24 years"	"20-24"	117	81294	143.9
	"1986"	"1986"	"Nevada"	"32"	"25-34 years"	"25-34"	257	191821	134.0
	"1986"	"1986"	"Nevada"	"32"	"35-44 years"	"35-44"	351	145900	240.6
	"1986"	"1986"	"Nevada"	"32"	"45-54 years"	"45-54"	592	101307	584.4
	"1986"	"1986"	"Nevada"	"32"	"55-64 years"	"55-64"	1256	91052	1379.4
	"1986"	"1986"	"Nevada"	"32"	"65-74 years"	"65-74"	1981	67508	2934.5
	"1986"	"1986"	"Nevada"	"32"	"75-84 years"	"75-84"	1683	25184	6682.8
	"1986"	"1986"	"Nevada"	"32"	"85+ years"	"85+"	898	5621	15975.8
	"1986"	"1986"	"Nevada"	"32"	"Not Stated"	"NS"	11	Not Applicable	Not Applicable
	"1986"	"1986"	"New Hampshire"	"33"	"< 1 year"	"1"	144	15895	905.9
	"1986"	"1986"	"New Hampshire"	"33"	"1-4 years"	"1-4"	15	58235	25.8 (Unreliable)
	"1986"	"1986"	"New Hampshire"	"33"	"5-9 years"	"5-9"	16	70287	22.8 (Unreliable)
	"1986"	"1986"	"New Hampshire"	"33"	"10-14 years"	"10-14"	18	67117	26.8 (Unreliable)
	"1986"	"1986"	"New Hampshire"	"33"	"15-19 years"	"15-19"	66	80191	82.3
	"1986"	"1986"	"New Hampshire"	"33"	"20-24 years"	"20-24"	74	87497	84.6
	"1986"	"1986"	"New Hampshire"	"33"	"25-34 years"	"25-34"	159	189399	83.9
	"1986"	"1986"	"New Hampshire"	"33"	"35-44 years"	"35-44"	228	157817	144.5
	"1986"	"1986"	"New Hampshire"	"33"	"45-54 years"	"45-54"	374	94875	394.2
	"1986"	"1986"	"New Hampshire"	"33"	"55-64 years"	"55-64"	1048	87871	1192.7
	"1986"	"1986"	"New Hampshire"	"33"	"65-74 years"	"65-74"	1941	68108	2849.9
	"1986"	"1986"	"New Hampshire"	"33"	"75-84 years"	"75-84"	2476	37069	6679.4
	"1986"	"1986"	"New Hampshire"	"33"	"85+ years"	"85+"	2032	12030	16891.1
	"1986"	"1986"	"New Hampshire"	"33"	"Not Stated"	"NS"	1	Not Applicable	Not Applicable
	"1986"	"1986"	"New Jersey"	"34"	"< 1 year"	"1"	1062	108812	976.0
	"1986"	"1986"	"New Jersey"	"34"	"1-4 years"	"1-4"	180	397070	45.3
	"1986"	"1986"	"New Jersey"	"34"	"5-9 years"	"5-9"	131	475728	27.5
	"1986"	"1986"	"New Jersey"	"34"	"10-14 years"	"10-14"	114	488504	23.3
	"1986"	"1986"	"New Jersey"	"34"	"15-19 years"	"15-19"	354	592944	59.7
	"1986"	"1986"	"New Jersey"	"34"	"20-24 years"	"20-24"	580	645748	89.8
	"1986"	"1986"	"New Jersey"	"34"	"25-34 years"	"25-34"	1935	1276017	151.6
	"1986"	"1986"	"New Jersey"	"34"	"35-44 years"	"35-44"	2416	1110534	217.6
	"1986"	"1986"	"New Jersey"	"34"	"45-54 years"	"45-54"	3800	776864	489.1
	"1986"	"1986"	"New Jersey"	"34"	"55-64 years"	"55-64"	9947	786809	1264.2
	"1986"	"1986"	"New Jersey"	"34"	"65-74 years"	"65-74"	16967	589627	2877.6
	"1986"	"1986"	"New Jersey"	"34"	"75-84 years"	"75-84"	19654	296390	6631.1
	"1986"	"1986"	"New Jersey"	"34"	"85+ years"	"85+"	14472	86656	16700.5
	"1986"	"1986"	"New Jersey"	"34"	"Not Stated"	"NS"	43	Not Applicable	Not Applicable
	"1986"	"1986"	"New Mexico"	"35"	"< 1 year"	"1"	261	27392	952.8
	"1986"	"1986"	"New Mexico"	"35"	"1-4 years"	"1-4"	68	105822	64.3
	"1986"	"1986"	"New Mexico"	"35"	"5-9 years"	"5-9"	32	121937	26.2
	"1986"	"1986"	"New Mexico"	"35"	"10-14 years"	"10-14"	35	113016	31.0
	"1986"	"1986"	"New Mexico"	"35"	"15-19 years"	"15-19"	157	119085	131.8
	"1986"	"1986"	"New Mexico"	"35"	"20-24 years"	"20-24"	243	126091	192.7
	"1986"	"1986"	"New Mexico"	"35"	"25-34 years"	"25-34"	460	253372	181.6
	"1986"	"1986"	"New Mexico"	"35"	"35-44 years"	"35-44"	442	198391	222.8
	"1986"	"1986"	"New Mexico"	"35"	"45-54 years"	"45-54"	611	134250	455.1
	"1986"	"1986"	"New Mexico"	"35"	"55-64 years"	"55-64"	1365	121313	1125.2
	"1986"	"1986"	"New Mexico"	"35"	"65-74 years"	"65-74"	2165	87438	2476.0
	"1986"	"1986"	"New Mexico"	"35"	"75-84 years"	"75-84"	2567	43861	5852.6
	"1986"	"1986"	"New Mexico"	"35"	"85+ years"	"85+"	1699	11685	14540.0
	"1986"	"1986"	"New Mexico"	"35"	"Not Stated"	"NS"	9	Not Applicable	Not Applicable
	"1986"	"1986"	"New York"	"36"	"< 1 year"	"1"	2824	264027	1069.6
	"1986"	"1986"	"New York"	"36"	"1-4 years"	"1-4"	478	967401	49.4
	"1986"	"1986"	"New York"	"36"	"5-9 years"	"5-9"	252	1153243	21.9
	"1986"	"1986"	"New York"	"36"	"10-14 years"	"10-14"	313	1140271	27.4
	"1986"	"1986"	"New York"	"36"	"15-19 years"	"15-19"	952	1408465	67.6
	"1986"	"1986"	"New York"	"36"	"20-24 years"	"20-24"	1748	1556629	112.3
	"1986"	"1986"	"New York"	"36"	"25-34 years"	"25-34"	5432	3040847	178.6
	"1986"	"1986"	"New York"	"36"	"35-44 years"	"35-44"	7213	2503308	288.1
	"1986"	"1986"	"New York"	"36"	"45-54 years"	"45-54"	9849	1769537	556.6
	"1986"	"1986"	"New York"	"36"	"55-64 years"	"55-64"	22652	1773341	1277.4
	"1986"	"1986"	"New York"	"36"	"65-74 years"	"65-74"	38246	1323329	2890.1
	"1986"	"1986"	"New York"	"36"	"75-84 years"	"75-84"	46842	727528	6438.5
	"1986"	"1986"	"New York"	"36"	"85+ years"	"85+"	36712	227693	16123.5
	"1986"	"1986"	"New York"	"36"	"Not Stated"	"NS"	27	Not Applicable	Not Applicable
	"1986"	"1986"	"North Carolina"	"37"	"< 1 year"	"1"	1042	90254	1154.5
	"1986"	"1986"	"North Carolina"	"37"	"1-4 years"	"1-4"	186	342633	54.3
	"1986"	"1986"	"North Carolina"	"37"	"5-9 years"	"5-9"	125	426511	29.3
	"1986"	"1986"	"North Carolina"	"37"	"10-14 years"	"10-14"	146	440608	33.1
	"1986"	"1986"	"North Carolina"	"37"	"15-19 years"	"15-19"	459	515010	89.1
	"1986"	"1986"	"North Carolina"	"37"	"20-24 years"	"20-24"	683	581194	117.5
	"1986"	"1986"	"North Carolina"	"37"	"25-34 years"	"25-34"	1509	1115745	135.2
	"1986"	"1986"	"North Carolina"	"37"	"35-44 years"	"35-44"	2081	881412	236.1
	"1986"	"1986"	"North Carolina"	"37"	"45-54 years"	"45-54"	3607	625548	576.6
	"1986"	"1986"	"North Carolina"	"37"	"55-64 years"	"55-64"	8199	583368	1405.5
	"1986"	"1986"	"North Carolina"	"37"	"65-74 years"	"65-74"	13367	444415	3007.8
	"1986"	"1986"	"North Carolina"	"37"	"75-84 years"	"75-84"	14087	220026	6402.4
	"1986"	"1986"	"North Carolina"	"37"	"85+ years"	"85+"	9117	59473	15329.6
	"1986"	"1986"	"North Carolina"	"37"	"Not Stated"	"NS"	1	Not Applicable	Not Applicable
	"1986"	"1986"	"North Dakota"	"38"	"< 1 year"	"1"	91	10819	841.1
	"1986"	"1986"	"North Dakota"	"38"	"1-4 years"	"1-4"	21	46145	45.5
	"1986"	"1986"	"North Dakota"	"38"	"5-9 years"	"5-9"	10	53974	18.5 (Unreliable)
	"1986"	"1986"	"North Dakota"	"38"	"10-14 years"	"10-14"	15	47640	31.5 (Unreliable)
	"1986"	"1986"	"North Dakota"	"38"	"15-19 years"	"15-19"	27	51369	52.6
	"1986"	"1986"	"North Dakota"	"38"	"20-24 years"	"20-24"	53	58960	89.9
	"1986"	"1986"	"North Dakota"	"38"	"25-34 years"	"25-34"	95	117518	80.8
	"1986"	"1986"	"North Dakota"	"38"	"35-44 years"	"35-44"	118	80295	147.0
	"1986"	"1986"	"North Dakota"	"38"	"45-54 years"	"45-54"	215	56513	380.4
	"1986"	"1986"	"North Dakota"	"38"	"55-64 years"	"55-64"	511	57844	883.4
	"1986"	"1986"	"North Dakota"	"38"	"65-74 years"	"65-74"	1083	47983	2257.0
	"1986"	"1986"	"North Dakota"	"38"	"75-84 years"	"75-84"	1583	29879	5298.0
	"1986"	"1986"	"North Dakota"	"38"	"85+ years"	"85+"	1467	9831	14922.2
	"1986"	"1986"	"North Dakota"	"38"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1986"	"1986"	"Ohio"	"39"	"< 1 year"	"1"	1680	158026	1063.1
	"1986"	"1986"	"Ohio"	"39"	"1-4 years"	"1-4"	284	627807	45.2
	"1986"	"1986"	"Ohio"	"39"	"5-9 years"	"5-9"	163	784494	20.8
	"1986"	"1986"	"Ohio"	"39"	"10-14 years"	"10-14"	192	760105	25.3
	"1986"	"1986"	"Ohio"	"39"	"15-19 years"	"15-19"	623	856573	72.7
	"1986"	"1986"	"Ohio"	"39"	"20-24 years"	"20-24"	897	888611	100.9
	"1986"	"1986"	"Ohio"	"39"	"25-34 years"	"25-34"	2032	1821534	111.6
	"1986"	"1986"	"Ohio"	"39"	"35-44 years"	"35-44"	2678	1437323	186.3
	"1986"	"1986"	"Ohio"	"39"	"45-54 years"	"45-54"	5210	1036951	502.4
	"1986"	"1986"	"Ohio"	"39"	"55-64 years"	"55-64"	14221	1046411	1359.0
	"1986"	"1986"	"Ohio"	"39"	"65-74 years"	"65-74"	23905	783236	3052.1
	"1986"	"1986"	"Ohio"	"39"	"75-84 years"	"75-84"	27030	403626	6696.8
	"1986"	"1986"	"Ohio"	"39"	"85+ years"	"85+"	20798	126665	16419.7
	"1986"	"1986"	"Ohio"	"39"	"Not Stated"	"NS"	3	Not Applicable	Not Applicable
	"1986"	"1986"	"Oklahoma"	"40"	"< 1 year"	"1"	525	50640	1036.7
	"1986"	"1986"	"Oklahoma"	"40"	"1-4 years"	"1-4"	119	213514	55.7
	"1986"	"1986"	"Oklahoma"	"40"	"5-9 years"	"5-9"	62	243184	25.5
	"1986"	"1986"	"Oklahoma"	"40"	"10-14 years"	"10-14"	57	236530	24.1
	"1986"	"1986"	"Oklahoma"	"40"	"15-19 years"	"15-19"	242	248131	97.5
	"1986"	"1986"	"Oklahoma"	"40"	"20-24 years"	"20-24"	300	268301	111.8
	"1986"	"1986"	"Oklahoma"	"40"	"25-34 years"	"25-34"	733	545465	134.4
	"1986"	"1986"	"Oklahoma"	"40"	"35-44 years"	"35-44"	900	425318	211.6
	"1986"	"1986"	"Oklahoma"	"40"	"45-54 years"	"45-54"	1655	314176	526.8
	"1986"	"1986"	"Oklahoma"	"40"	"55-64 years"	"55-64"	3876	300206	1291.1
	"1986"	"1986"	"Oklahoma"	"40"	"65-74 years"	"65-74"	6414	227982	2813.4
	"1986"	"1986"	"Oklahoma"	"40"	"75-84 years"	"75-84"	8684	136083	6381.4
	"1986"	"1986"	"Oklahoma"	"40"	"85+ years"	"85+"	6359	40461	15716.4
	"1986"	"1986"	"Oklahoma"	"40"	"Not Stated"	"NS"	24	Not Applicable	Not Applicable
	"1986"	"1986"	"Oregon"	"41"	"< 1 year"	"1"	366	38871	941.6
	"1986"	"1986"	"Oregon"	"41"	"1-4 years"	"1-4"	88	157075	56.0
	"1986"	"1986"	"Oregon"	"41"	"5-9 years"	"5-9"	42	201373	20.9
	"1986"	"1986"	"Oregon"	"41"	"10-14 years"	"10-14"	43	180138	23.9
	"1986"	"1986"	"Oregon"	"41"	"15-19 years"	"15-19"	187	196665	95.1
	"1986"	"1986"	"Oregon"	"41"	"20-24 years"	"20-24"	238	197907	120.3
	"1986"	"1986"	"Oregon"	"41"	"25-34 years"	"25-34"	558	469760	118.8
	"1986"	"1986"	"Oregon"	"41"	"35-44 years"	"35-44"	676	400986	168.6
	"1986"	"1986"	"Oregon"	"41"	"45-54 years"	"45-54"	1101	245928	447.7
	"1986"	"1986"	"Oregon"	"41"	"55-64 years"	"55-64"	2776	237268	1170.0
	"1986"	"1986"	"Oregon"	"41"	"65-74 years"	"65-74"	5521	210545	2622.2
	"1986"	"1986"	"Oregon"	"41"	"75-84 years"	"75-84"	6546	111412	5875.5
	"1986"	"1986"	"Oregon"	"41"	"85+ years"	"85+"	5235	35213	14866.7
	"1986"	"1986"	"Oregon"	"41"	"Not Stated"	"NS"	4	Not Applicable	Not Applicable
	"1986"	"1986"	"Pennsylvania"	"42"	"< 1 year"	"1"	1640	160970	1018.8
	"1986"	"1986"	"Pennsylvania"	"42"	"1-4 years"	"1-4"	274	624967	43.8
	"1986"	"1986"	"Pennsylvania"	"42"	"5-9 years"	"5-9"	159	759762	20.9
	"1986"	"1986"	"Pennsylvania"	"42"	"10-14 years"	"10-14"	185	757274	24.4
	"1986"	"1986"	"Pennsylvania"	"42"	"15-19 years"	"15-19"	660	912138	72.4
	"1986"	"1986"	"Pennsylvania"	"42"	"20-24 years"	"20-24"	976	971421	100.5
	"1986"	"1986"	"Pennsylvania"	"42"	"25-34 years"	"25-34"	2281	1925084	118.5
	"1986"	"1986"	"Pennsylvania"	"42"	"35-44 years"	"35-44"	2938	1546424	190.0
	"1986"	"1986"	"Pennsylvania"	"42"	"45-54 years"	"45-54"	5727	1133810	505.1
	"1986"	"1986"	"Pennsylvania"	"42"	"55-64 years"	"55-64"	16784	1272984	1318.5
	"1986"	"1986"	"Pennsylvania"	"42"	"65-74 years"	"65-74"	31403	1035346	3033.1
	"1986"	"1986"	"Pennsylvania"	"42"	"75-84 years"	"75-84"	35928	532083	6752.3
	"1986"	"1986"	"Pennsylvania"	"42"	"85+ years"	"85+"	25418	155244	16372.9
	"1986"	"1986"	"Pennsylvania"	"42"	"Not Stated"	"NS"	22	Not Applicable	Not Applicable
	"1986"	"1986"	"Rhode Island"	"44"	"< 1 year"	"1"	126	13444	937.2
	"1986"	"1986"	"Rhode Island"	"44"	"1-4 years"	"1-4"	16	50444	31.7 (Unreliable)
	"1986"	"1986"	"Rhode Island"	"44"	"5-9 years"	"5-9"	8	59637	13.4 (Unreliable)
	"1986"	"1986"	"Rhode Island"	"44"	"10-14 years"	"10-14"	11	58477	18.8 (Unreliable)
	"1986"	"1986"	"Rhode Island"	"44"	"15-19 years"	"15-19"	42	78152	53.7
	"1986"	"1986"	"Rhode Island"	"44"	"20-24 years"	"20-24"	60	90004	66.7
	"1986"	"1986"	"Rhode Island"	"44"	"25-34 years"	"25-34"	198	170220	116.3
	"1986"	"1986"	"Rhode Island"	"44"	"35-44 years"	"35-44"	234	129560	180.6
	"1986"	"1986"	"Rhode Island"	"44"	"45-54 years"	"45-54"	431	86453	498.5
	"1986"	"1986"	"Rhode Island"	"44"	"55-64 years"	"55-64"	1221	99619	1225.7
	"1986"	"1986"	"Rhode Island"	"44"	"65-74 years"	"65-74"	2308	82467	2798.7
	"1986"	"1986"	"Rhode Island"	"44"	"75-84 years"	"75-84"	2764	45200	6115.0
	"1986"	"1986"	"Rhode Island"	"44"	"85+ years"	"85+"	2294	14499	15821.8
	"1986"	"1986"	"Rhode Island"	"44"	"Not Stated"	"NS"	5	Not Applicable	Not Applicable
	"1986"	"1986"	"South Carolina"	"45"	"< 1 year"	"1"	684	51800	1320.5
	"1986"	"1986"	"South Carolina"	"45"	"1-4 years"	"1-4"	145	201117	72.1
	"1986"	"1986"	"South Carolina"	"45"	"5-9 years"	"5-9"	84	249483	33.7
	"1986"	"1986"	"South Carolina"	"45"	"10-14 years"	"10-14"	100	250429	39.9
	"1986"	"1986"	"South Carolina"	"45"	"15-19 years"	"15-19"	281	280520	100.2
	"1986"	"1986"	"South Carolina"	"45"	"20-24 years"	"20-24"	403	314196	128.3
	"1986"	"1986"	"South Carolina"	"45"	"25-34 years"	"25-34"	908	582208	156.0
	"1986"	"1986"	"South Carolina"	"45"	"35-44 years"	"35-44"	1203	456059	263.8
	"1986"	"1986"	"South Carolina"	"45"	"45-54 years"	"45-54"	2040	315687	646.2
	"1986"	"1986"	"South Carolina"	"45"	"55-64 years"	"55-64"	4401	290660	1514.1
	"1986"	"1986"	"South Carolina"	"45"	"65-74 years"	"65-74"	7139	223104	3199.9
	"1986"	"1986"	"South Carolina"	"45"	"75-84 years"	"75-84"	6780	102984	6583.5
	"1986"	"1986"	"South Carolina"	"45"	"85+ years"	"85+"	3973	26051	15250.9
	"1986"	"1986"	"South Carolina"	"45"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1986"	"1986"	"South Dakota"	"46"	"< 1 year"	"1"	155	11615	1334.5
	"1986"	"1986"	"South Dakota"	"46"	"1-4 years"	"1-4"	38	47952	79.2
	"1986"	"1986"	"South Dakota"	"46"	"5-9 years"	"5-9"	14	57599	24.3 (Unreliable)
	"1986"	"1986"	"South Dakota"	"46"	"10-14 years"	"10-14"	12	50579	23.7 (Unreliable)
	"1986"	"1986"	"South Dakota"	"46"	"15-19 years"	"15-19"	51	52745	96.7
	"1986"	"1986"	"South Dakota"	"46"	"20-24 years"	"20-24"	71	58609	121.1
	"1986"	"1986"	"South Dakota"	"46"	"25-34 years"	"25-34"	139	113749	122.2
	"1986"	"1986"	"South Dakota"	"46"	"35-44 years"	"35-44"	145	81734	177.4
	"1986"	"1986"	"South Dakota"	"46"	"45-54 years"	"45-54"	287	60026	478.1
	"1986"	"1986"	"South Dakota"	"46"	"55-64 years"	"55-64"	695	62885	1105.2
	"1986"	"1986"	"South Dakota"	"46"	"65-74 years"	"65-74"	1374	53166	2584.4
	"1986"	"1986"	"South Dakota"	"46"	"75-84 years"	"75-84"	1855	32568	5695.8
	"1986"	"1986"	"South Dakota"	"46"	"85+ years"	"85+"	1743	12381	14078.0
	"1986"	"1986"	"South Dakota"	"46"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1986"	"1986"	"Tennessee"	"47"	"< 1 year"	"1"	727	66249	1097.4
	"1986"	"1986"	"Tennessee"	"47"	"1-4 years"	"1-4"	124	258215	48.0
	"1986"	"1986"	"Tennessee"	"47"	"5-9 years"	"5-9"	70	336107	20.8
	"1986"	"1986"	"Tennessee"	"47"	"10-14 years"	"10-14"	116	335748	34.5
	"1986"	"1986"	"Tennessee"	"47"	"15-19 years"	"15-19"	381	375707	101.4
	"1986"	"1986"	"Tennessee"	"47"	"20-24 years"	"20-24"	553	405612	136.3
	"1986"	"1986"	"Tennessee"	"47"	"25-34 years"	"25-34"	1141	809153	141.0
	"1986"	"1986"	"Tennessee"	"47"	"35-44 years"	"35-44"	1519	659964	230.2
	"1986"	"1986"	"Tennessee"	"47"	"45-54 years"	"45-54"	2683	475483	564.3
	"1986"	"1986"	"Tennessee"	"47"	"55-64 years"	"55-64"	6102	438098	1392.8
	"1986"	"1986"	"Tennessee"	"47"	"65-74 years"	"65-74"	10325	341802	3020.8
	"1986"	"1986"	"Tennessee"	"47"	"75-84 years"	"75-84"	12338	186632	6610.9
	"1986"	"1986"	"Tennessee"	"47"	"85+ years"	"85+"	8158	51648	15795.4
	"1986"	"1986"	"Tennessee"	"47"	"Not Stated"	"NS"	13	Not Applicable	Not Applicable
	"1986"	"1986"	"Texas"	"48"	"< 1 year"	"1"	2921	307066	951.3
	"1986"	"1986"	"Texas"	"48"	"1-4 years"	"1-4"	692	1160391	59.6
	"1986"	"1986"	"Texas"	"48"	"5-9 years"	"5-9"	328	1303840	25.2
	"1986"	"1986"	"Texas"	"48"	"10-14 years"	"10-14"	357	1268512	28.1
	"1986"	"1986"	"Texas"	"48"	"15-19 years"	"15-19"	1328	1338505	99.2
	"1986"	"1986"	"Texas"	"48"	"20-24 years"	"20-24"	2020	1448123	139.5
	"1986"	"1986"	"Texas"	"48"	"25-34 years"	"25-34"	4422	3105788	142.4
	"1986"	"1986"	"Texas"	"48"	"35-44 years"	"35-44"	4806	2243819	214.2
	"1986"	"1986"	"Texas"	"48"	"45-54 years"	"45-54"	7409	1498634	494.4
	"1986"	"1986"	"Texas"	"48"	"55-64 years"	"55-64"	16534	1339645	1234.2
	"1986"	"1986"	"Texas"	"48"	"65-74 years"	"65-74"	25954	921406	2816.8
	"1986"	"1986"	"Texas"	"48"	"75-84 years"	"75-84"	30904	500450	6175.2
	"1986"	"1986"	"Texas"	"48"	"85+ years"	"85+"	21056	141874	14841.3
	"1986"	"1986"	"Texas"	"48"	"Not Stated"	"NS"	16	Not Applicable	Not Applicable
	"1986"	"1986"	"Utah"	"49"	"< 1 year"	"1"	312	36412	856.9
	"1986"	"1986"	"Utah"	"49"	"1-4 years"	"1-4"	72	149481	48.2
	"1986"	"1986"	"Utah"	"49"	"5-9 years"	"5-9"	38	193283	19.7
	"1986"	"1986"	"Utah"	"49"	"10-14 years"	"10-14"	32	150958	21.2
	"1986"	"1986"	"Utah"	"49"	"15-19 years"	"15-19"	132	137316	96.1
	"1986"	"1986"	"Utah"	"49"	"20-24 years"	"20-24"	125	140658	88.9
	"1986"	"1986"	"Utah"	"49"	"25-34 years"	"25-34"	304	295819	102.8
	"1986"	"1986"	"Utah"	"49"	"35-44 years"	"35-44"	297	192120	154.6
	"1986"	"1986"	"Utah"	"49"	"45-54 years"	"45-54"	437	123735	353.2
	"1986"	"1986"	"Utah"	"49"	"55-64 years"	"55-64"	999	108511	920.6
	"1986"	"1986"	"Utah"	"49"	"65-74 years"	"65-74"	1927	80400	2396.8
	"1986"	"1986"	"Utah"	"49"	"75-84 years"	"75-84"	2419	41741	5795.3
	"1986"	"1986"	"Utah"	"49"	"85+ years"	"85+"	1840	11442	16081.1
	"1986"	"1986"	"Utah"	"49"	"Not Stated"	"NS"	5	Not Applicable	Not Applicable
	"1986"	"1986"	"Vermont"	"50"	"< 1 year"	"1"	81	8139	995.2
	"1986"	"1986"	"Vermont"	"50"	"1-4 years"	"1-4"	17	31885	53.3 (Unreliable)
	"1986"	"1986"	"Vermont"	"50"	"5-9 years"	"5-9"	7	38034	18.4 (Unreliable)
	"1986"	"1986"	"Vermont"	"50"	"10-14 years"	"10-14"	14	36294	38.6 (Unreliable)
	"1986"	"1986"	"Vermont"	"50"	"15-19 years"	"15-19"	42	43791	95.9
	"1986"	"1986"	"Vermont"	"50"	"20-24 years"	"20-24"	44	46569	94.5
	"1986"	"1986"	"Vermont"	"50"	"25-34 years"	"25-34"	81	93750	86.4
	"1986"	"1986"	"Vermont"	"50"	"35-44 years"	"35-44"	115	79573	144.5
	"1986"	"1986"	"Vermont"	"50"	"45-54 years"	"45-54"	225	48382	465.0
	"1986"	"1986"	"Vermont"	"50"	"55-64 years"	"55-64"	517	44777	1154.6
	"1986"	"1986"	"Vermont"	"50"	"65-74 years"	"65-74"	1066	35562	2997.6
	"1986"	"1986"	"Vermont"	"50"	"75-84 years"	"75-84"	1364	20432	6675.8
	"1986"	"1986"	"Vermont"	"50"	"85+ years"	"85+"	1185	7036	16842.0
	"1986"	"1986"	"Vermont"	"50"	"Not Stated"	"NS"	2	Not Applicable	Not Applicable
	"1986"	"1986"	"Virginia"	"51"	"< 1 year"	"1"	965	87183	1106.9
	"1986"	"1986"	"Virginia"	"51"	"1-4 years"	"1-4"	163	326312	50.0
	"1986"	"1986"	"Virginia"	"51"	"5-9 years"	"5-9"	84	385714	21.8
	"1986"	"1986"	"Virginia"	"51"	"10-14 years"	"10-14"	76	384888	19.7
	"1986"	"1986"	"Virginia"	"51"	"15-19 years"	"15-19"	364	461745	78.8
	"1986"	"1986"	"Virginia"	"51"	"20-24 years"	"20-24"	531	545233	97.4
	"1986"	"1986"	"Virginia"	"51"	"25-34 years"	"25-34"	1265	1073941	117.8
	"1986"	"1986"	"Virginia"	"51"	"35-44 years"	"35-44"	1620	870290	186.1
	"1986"	"1986"	"Virginia"	"51"	"45-54 years"	"45-54"	2876	574662	500.5
	"1986"	"1986"	"Virginia"	"51"	"55-64 years"	"55-64"	6881	506963	1357.3
	"1986"	"1986"	"Virginia"	"51"	"65-74 years"	"65-74"	11284	367276	3072.3
	"1986"	"1986"	"Virginia"	"51"	"75-84 years"	"75-84"	11984	179926	6660.5
	"1986"	"1986"	"Virginia"	"51"	"85+ years"	"85+"	8396	53173	15790.0
	"1986"	"1986"	"Virginia"	"51"	"Not Stated"	"NS"	27	Not Applicable	Not Applicable
	"1986"	"1986"	"Washington"	"53"	"< 1 year"	"1"	678	69440	976.4
	"1986"	"1986"	"Washington"	"53"	"1-4 years"	"1-4"	120	274250	43.8
	"1986"	"1986"	"Washington"	"53"	"5-9 years"	"5-9"	60	326477	18.4
	"1986"	"1986"	"Washington"	"53"	"10-14 years"	"10-14"	95	291123	32.6
	"1986"	"1986"	"Washington"	"53"	"15-19 years"	"15-19"	306	331120	92.4
	"1986"	"1986"	"Washington"	"53"	"20-24 years"	"20-24"	390	359900	108.4
	"1986"	"1986"	"Washington"	"53"	"25-34 years"	"25-34"	883	828753	106.5
	"1986"	"1986"	"Washington"	"53"	"35-44 years"	"35-44"	1054	668401	157.7
	"1986"	"1986"	"Washington"	"53"	"45-54 years"	"45-54"	1691	409604	412.8
	"1986"	"1986"	"Washington"	"53"	"55-64 years"	"55-64"	4223	377230	1119.5
	"1986"	"1986"	"Washington"	"53"	"65-74 years"	"65-74"	7939	309721	2563.3
	"1986"	"1986"	"Washington"	"53"	"75-84 years"	"75-84"	9338	157567	5926.4
	"1986"	"1986"	"Washington"	"53"	"85+ years"	"85+"	7468	50016	14931.2
	"1986"	"1986"	"Washington"	"53"	"Not Stated"	"NS"	8	Not Applicable	Not Applicable
	"1986"	"1986"	"West Virginia"	"54"	"< 1 year"	"1"	238	23236	1024.3
	"1986"	"1986"	"West Virginia"	"54"	"1-4 years"	"1-4"	53	97752	54.2
	"1986"	"1986"	"West Virginia"	"54"	"5-9 years"	"5-9"	27	139645	19.3
	"1986"	"1986"	"West Virginia"	"54"	"10-14 years"	"10-14"	49	142833	34.3
	"1986"	"1986"	"West Virginia"	"54"	"15-19 years"	"15-19"	160	152692	104.8
	"1986"	"1986"	"West Virginia"	"54"	"20-24 years"	"20-24"	151	142861	105.7
	"1986"	"1986"	"West Virginia"	"54"	"25-34 years"	"25-34"	402	293635	136.9
	"1986"	"1986"	"West Virginia"	"54"	"35-44 years"	"35-44"	554	250839	220.9
	"1986"	"1986"	"West Virginia"	"54"	"45-54 years"	"45-54"	1085	184677	587.5
	"1986"	"1986"	"West Virginia"	"54"	"55-64 years"	"55-64"	2811	195853	1435.3
	"1986"	"1986"	"West Virginia"	"54"	"65-74 years"	"65-74"	4914	151881	3235.4
	"1986"	"1986"	"West Virginia"	"54"	"75-84 years"	"75-84"	5688	81787	6954.7
	"1986"	"1986"	"West Virginia"	"54"	"85+ years"	"85+"	3731	23461	15903.0
	"1986"	"1986"	"West Virginia"	"54"	"Not Stated"	"NS"	5	Not Applicable	Not Applicable
	"1986"	"1986"	"Wisconsin"	"55"	"< 1 year"	"1"	668	72333	923.5
	"1986"	"1986"	"Wisconsin"	"55"	"1-4 years"	"1-4"	133	288874	46.0
	"1986"	"1986"	"Wisconsin"	"55"	"5-9 years"	"5-9"	68	352489	19.3
