"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"2015"	"2015"	"Connecticut"	"09"	30535	3584730	851.8
	"2015"	"2015"	"Delaware"	"10"	8582	944076	909.0
	"2015"	"2015"	"District of Columbia"	"11"	4871	670377	726.6
	"2015"	"2015"	"Florida"	"12"	191737	20244914	947.1
	"2015"	"2015"	"Georgia"	"13"	79942	10199398	783.8
	"2015"	"2015"	"Hawaii"	"15"	11053	1425157	775.6
	"2015"	"2015"	"Idaho"	"16"	13026	1652828	788.1
	"2015"	"2015"	"Illinois"	"17"	106872	12839047	832.4
	"2015"	"2015"	"Indiana"	"18"	62713	6612768	948.4
	"2015"	"2015"	"Iowa"	"19"	29600	3121997	948.1
	"2015"	"2015"	"Kansas"	"20"	26664	2906721	917.3
	"2015"	"2015"	"Kentucky"	"21"	46564	4424611	1052.4
	"2015"	"2015"	"Louisiana"	"22"	43716	4668960	936.3
	"2015"	"2015"	"Maine"	"23"	14479	1329453	1089.1
	"2015"	"2015"	"Maryland"	"24"	47247	5994983	788.1
	"2015"	"2015"	"Massachusetts"	"25"	57806	6784240	852.1
	"2015"	"2015"	"Michigan"	"26"	95140	9917715	959.3
	"2015"	"2015"	"Minnesota"	"27"	42800	5482435	780.7
	"2015"	"2015"	"Mississippi"	"28"	31783	2989390	1063.2
	"2015"	"2015"	"Missouri"	"29"	59871	6076204	985.3
	"2015"	"2015"	"Montana"	"30"	9942	1032073	963.3
	"2015"	"2015"	"Nebraska"	"31"	16740	1893765	884.0
	"2015"	"2015"	"Nevada"	"32"	22879	2883758	793.4
	"2015"	"2015"	"New Hampshire"	"33"	11984	1330111	901.0
	"2015"	"2015"	"New Jersey"	"34"	72271	8935421	808.8
	"2015"	"2015"	"New Mexico"	"35"	17685	2080328	850.1
	"2015"	"2015"	"New York"	"36"	153628	19747183	778.0
	"2015"	"2015"	"North Carolina"	"37"	89133	10035186	888.2
	"2015"	"2015"	"North Dakota"	"38"	6223	756835	822.2
	"2015"	"2015"	"Ohio"	"39"	118188	11605090	1018.4
	"2015"	"2015"	"Oklahoma"	"40"	39422	3907414	1008.9
	"2015"	"2015"	"Oregon"	"41"	35705	4024634	887.2
	"2015"	"2015"	"Pennsylvania"	"42"	132598	12791904	1036.6
	"2015"	"2015"	"Rhode Island"	"44"	10163	1055607	962.8
	"2015"	"2015"	"South Carolina"	"45"	47198	4894834	964.2
	"2015"	"2015"	"South Dakota"	"46"	7731	857919	901.1
	"2015"	"2015"	"Tennessee"	"47"	66570	6595056	1009.4
	"2015"	"2015"	"Texas"	"48"	189654	27429639	691.4
	"2015"	"2015"	"Utah"	"49"	17334	2990632	579.6
	"2015"	"2015"	"Vermont"	"50"	5919	626088	945.4
	"2015"	"2015"	"Virginia"	"51"	65577	8367587	783.7
	"2015"	"2015"	"Washington"	"53"	54595	7160290	762.5
	"2015"	"2015"	"West Virginia"	"54"	22752	1841053	1235.8
	"2015"	"2015"	"Wisconsin"	"55"	51264	5767891	888.8
	"2015"	"2015"	"Wyoming"	"56"	4778	586555	814.6
"Total"	"2015"	"2015"			2712630	320896618	845.3
	"2016"	"2016"	"Alabama"	"01"	52466	4863300	1078.8
	"2016"	"2016"	"Alaska"	"02"	4494	741894	605.7
	"2016"	"2016"	"Arizona"	"04"	56645	6931071	817.3
	"2016"	"2016"	"Arkansas"	"05"	31756	2988248	1062.7
	"2016"	"2016"	"California"	"06"	262240	39250017	668.1
	"2016"	"2016"	"Colorado"	"08"	37530	5540545	677.4
	"2016"	"2016"	"Connecticut"	"09"	30543	3576452	854.0
	"2016"	"2016"	"Delaware"	"10"	8874	952065	932.1
	"2016"	"2016"	"District of Columbia"	"11"	5037	681170	739.5
	"2016"	"2016"	"Florida"	"12"	197313	20612439	957.3
	"2016"	"2016"	"Georgia"	"13"	81428	10310371	789.8
	"2016"	"2016"	"Hawaii"	"15"	10913	1428557	763.9
	"2016"	"2016"	"Idaho"	"16"	13366	1683140	794.1
	"2016"	"2016"	"Illinois"	"17"	107020	12801539	836.0
	"2016"	"2016"	"Indiana"	"18"	63473	6633053	956.9
	"2016"	"2016"	"Iowa"	"19"	29538	3134693	942.3
	"2016"	"2016"	"Kansas"	"20"	26245	2907289	902.7
	"2016"	"2016"	"Kentucky"	"21"	47827	4436974	1077.9
	"2016"	"2016"	"Louisiana"	"22"	44306	4681666	946.4
	"2016"	"2016"	"Maine"	"23"	14182	1331479	1065.1
	"2016"	"2016"	"Maryland"	"24"	48824	6016447	811.5
	"2016"	"2016"	"Massachusetts"	"25"	56961	6811779	836.2
	"2016"	"2016"	"Michigan"	"26"	96231	9928300	969.3
	"2016"	"2016"	"Minnesota"	"27"	43078	5519952	780.4
	"2016"	"2016"	"Mississippi"	"28"	31741	2988726	1062.0
	"2016"	"2016"	"Missouri"	"29"	59873	6093000	982.7
	"2016"	"2016"	"Montana"	"30"	9905	1042520	950.1
	"2016"	"2016"	"Nebraska"	"31"	16217	1907116	850.3
	"2016"	"2016"	"Nevada"	"32"	23902	2940058	813.0
	"2016"	"2016"	"New Hampshire"	"33"	12203	1334795	914.2
	"2016"	"2016"	"New Jersey"	"34"	73155	8944469	817.9
	"2016"	"2016"	"New Mexico"	"35"	18365	2081015	882.5
	"2016"	"2016"	"New York"	"36"	154358	19745289	781.7
	"2016"	"2016"	"North Carolina"	"37"	90465	10146788	891.6
	"2016"	"2016"	"North Dakota"	"38"	6242	757952	823.5
	"2016"	"2016"	"Ohio"	"39"	119572	11614373	1029.5
	"2016"	"2016"	"Oklahoma"	"40"	39276	3923561	1001.0
	"2016"	"2016"	"Oregon"	"41"	35778	4093465	874.0
	"2016"	"2016"	"Pennsylvania"	"42"	133040	12784227	1040.7
	"2016"	"2016"	"Rhode Island"	"44"	9735	1056426	921.5
	"2016"	"2016"	"South Carolina"	"45"	48130	4961119	970.1
	"2016"	"2016"	"South Dakota"	"46"	7845	865454	906.5
	"2016"	"2016"	"Tennessee"	"47"	67857	6651194	1020.2
	"2016"	"2016"	"Texas"	"48"	191966	27862596	689.0
	"2016"	"2016"	"Utah"	"49"	17913	3051217	587.1
	"2016"	"2016"	"Vermont"	"50"	5909	624594	946.1
	"2016"	"2016"	"Virginia"	"51"	66473	8411808	790.2
	"2016"	"2016"	"Washington"	"53"	54769	7288000	751.5
	"2016"	"2016"	"West Virginia"	"54"	22732	1831102	1241.4
	"2016"	"2016"	"Wisconsin"	"55"	51815	5778708	896.7
	"2016"	"2016"	"Wyoming"	"56"	4722	585501	806.5
"Total"	"2016"	"2016"			2744248	323127513	849.3
"Total"					44915066	5435162436	826.4
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Group By: Year; State"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Jan 29, 2025 8:28:42 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality: Compressed Mortality File 1999-2016 on CDC WONDER Online Database, released June 2017. Data are from the"
"Compressed Mortality File 1999-2016 Series 20 No. 2U, 2016, as compiled from data provided by the 57 vital statistics"
"jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Jan 29, 2025"
"8:28:42 AM"
"---"
Caveats:
"1. About population figures for regions, divisions, states and counties: population figures for 1999 are from the 1990-1999"
"series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010 are"
"bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2015 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2015 series released by NCHS on June 28, 2016."
"2. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"3. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision."
