"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"2015"	"2015"	"Oklahoma"	"40"	"35-44 years"	"35-44"	1255	476358	263.5
	"2015"	"2015"	"Oklahoma"	"40"	"45-54 years"	"45-54"	2866	483228	593.1
	"2015"	"2015"	"Oklahoma"	"40"	"55-64 years"	"55-64"	5959	481952	1236.4
	"2015"	"2015"	"Oklahoma"	"40"	"65-74 years"	"65-74"	7738	332003	2330.7
	"2015"	"2015"	"Oklahoma"	"40"	"75-84 years"	"75-84"	9551	174703	5467.0
	"2015"	"2015"	"Oklahoma"	"40"	"85+ years"	"85+"	10170	69463	14640.9
	"2015"	"2015"	"Oklahoma"	"40"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"Oregon"	"41"	"< 1 year"	"1"	232	46372	500.3
	"2015"	"2015"	"Oregon"	"41"	"1-4 years"	"1-4"	28	186166	15.0
	"2015"	"2015"	"Oregon"	"41"	"5-9 years"	"5-9"	16	242305	6.6 (Unreliable)
	"2015"	"2015"	"Oregon"	"41"	"10-14 years"	"10-14"	39	239857	16.3
	"2015"	"2015"	"Oregon"	"41"	"15-19 years"	"15-19"	103	245195	42.0
	"2015"	"2015"	"Oregon"	"41"	"20-24 years"	"20-24"	198	268062	73.9
	"2015"	"2015"	"Oregon"	"41"	"25-34 years"	"25-34"	510	556241	91.7
	"2015"	"2015"	"Oregon"	"41"	"35-44 years"	"35-44"	839	522710	160.5
	"2015"	"2015"	"Oregon"	"41"	"45-54 years"	"45-54"	1965	512866	383.1
	"2015"	"2015"	"Oregon"	"41"	"55-64 years"	"55-64"	4532	543730	833.5
	"2015"	"2015"	"Oregon"	"41"	"65-74 years"	"65-74"	6760	394888	1711.9
	"2015"	"2015"	"Oregon"	"41"	"75-84 years"	"75-84"	8326	181656	4583.4
	"2015"	"2015"	"Oregon"	"41"	"85+ years"	"85+"	12157	84586	14372.4
	"2015"	"2015"	"Oregon"	"41"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"Pennsylvania"	"42"	"< 1 year"	"1"	862	141106	610.9
	"2015"	"2015"	"Pennsylvania"	"42"	"1-4 years"	"1-4"	129	573404	22.5
	"2015"	"2015"	"Pennsylvania"	"42"	"5-9 years"	"5-9"	75	736330	10.2
	"2015"	"2015"	"Pennsylvania"	"42"	"10-14 years"	"10-14"	105	759641	13.8
	"2015"	"2015"	"Pennsylvania"	"42"	"15-19 years"	"15-19"	390	828681	47.1
	"2015"	"2015"	"Pennsylvania"	"42"	"20-24 years"	"20-24"	878	857107	102.4
	"2015"	"2015"	"Pennsylvania"	"42"	"25-34 years"	"25-34"	2349	1662348	141.3
	"2015"	"2015"	"Pennsylvania"	"42"	"35-44 years"	"35-44"	2869	1495665	191.8
	"2015"	"2015"	"Pennsylvania"	"42"	"45-54 years"	"45-54"	7409	1769186	418.8
	"2015"	"2015"	"Pennsylvania"	"42"	"55-64 years"	"55-64"	15456	1789084	863.9
	"2015"	"2015"	"Pennsylvania"	"42"	"65-74 years"	"65-74"	22485	1195586	1880.7
	"2015"	"2015"	"Pennsylvania"	"42"	"75-84 years"	"75-84"	31374	649931	4827.3
	"2015"	"2015"	"Pennsylvania"	"42"	"85+ years"	"85+"	48194	333835	14436.5
	"2015"	"2015"	"Pennsylvania"	"42"	"Not Stated"	"NS"	23	Not Applicable	Not Applicable
	"2015"	"2015"	"Rhode Island"	"44"	"< 1 year"	"1"	62	10885	569.6
	"2015"	"2015"	"Rhode Island"	"44"	"1-4 years"	"1-4"	11	43933	25.0 (Unreliable)
	"2015"	"2015"	"Rhode Island"	"44"	"5-9 years"	"5-9"	Suppressed	56670	Suppressed
	"2015"	"2015"	"Rhode Island"	"44"	"10-14 years"	"10-14"	Suppressed	60226	Suppressed
	"2015"	"2015"	"Rhode Island"	"44"	"15-19 years"	"15-19"	23	73752	31.2
	"2015"	"2015"	"Rhode Island"	"44"	"20-24 years"	"20-24"	61	80294	76.0
	"2015"	"2015"	"Rhode Island"	"44"	"25-34 years"	"25-34"	173	141073	122.6
	"2015"	"2015"	"Rhode Island"	"44"	"35-44 years"	"35-44"	193	123860	155.8
	"2015"	"2015"	"Rhode Island"	"44"	"45-54 years"	"45-54"	523	149970	348.7
	"2015"	"2015"	"Rhode Island"	"44"	"55-64 years"	"55-64"	1161	144848	801.5
	"2015"	"2015"	"Rhode Island"	"44"	"65-74 years"	"65-74"	1549	93383	1658.8
	"2015"	"2015"	"Rhode Island"	"44"	"75-84 years"	"75-84"	2251	48256	4664.7
	"2015"	"2015"	"Rhode Island"	"44"	"85+ years"	"85+"	4148	28457	14576.4
	"2015"	"2015"	"Rhode Island"	"44"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"South Carolina"	"45"	"< 1 year"	"1"	405	58003	698.2
	"2015"	"2015"	"South Carolina"	"45"	"1-4 years"	"1-4"	85	233499	36.4
	"2015"	"2015"	"South Carolina"	"45"	"5-9 years"	"5-9"	42	309597	13.6
	"2015"	"2015"	"South Carolina"	"45"	"10-14 years"	"10-14"	45	304580	14.8
	"2015"	"2015"	"South Carolina"	"45"	"15-19 years"	"15-19"	201	315360	63.7
	"2015"	"2015"	"South Carolina"	"45"	"20-24 years"	"20-24"	395	344372	114.7
	"2015"	"2015"	"South Carolina"	"45"	"25-34 years"	"25-34"	1023	640702	159.7
	"2015"	"2015"	"South Carolina"	"45"	"35-44 years"	"35-44"	1470	598112	245.8
	"2015"	"2015"	"South Carolina"	"45"	"45-54 years"	"45-54"	3446	650368	529.9
	"2015"	"2015"	"South Carolina"	"45"	"55-64 years"	"55-64"	6983	645071	1082.5
	"2015"	"2015"	"South Carolina"	"45"	"65-74 years"	"65-74"	9712	490135	1981.5
	"2015"	"2015"	"South Carolina"	"45"	"75-84 years"	"75-84"	11247	223138	5040.4
	"2015"	"2015"	"South Carolina"	"45"	"85+ years"	"85+"	12143	81897	14827.2
	"2015"	"2015"	"South Carolina"	"45"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"South Dakota"	"46"	"< 1 year"	"1"	90	12183	738.7
	"2015"	"2015"	"South Dakota"	"46"	"1-4 years"	"1-4"	15	48918	30.7 (Unreliable)
	"2015"	"2015"	"South Dakota"	"46"	"5-9 years"	"5-9"	12	60421	19.9 (Unreliable)
	"2015"	"2015"	"South Dakota"	"46"	"10-14 years"	"10-14"	18	56667	31.8 (Unreliable)
	"2015"	"2015"	"South Dakota"	"46"	"15-19 years"	"15-19"	46	56706	81.1
	"2015"	"2015"	"South Dakota"	"46"	"20-24 years"	"20-24"	75	61152	122.6
	"2015"	"2015"	"South Dakota"	"46"	"25-34 years"	"25-34"	137	112128	122.2
	"2015"	"2015"	"South Dakota"	"46"	"35-44 years"	"35-44"	197	96956	203.2
	"2015"	"2015"	"South Dakota"	"46"	"45-54 years"	"45-54"	438	104484	419.2
	"2015"	"2015"	"South Dakota"	"46"	"55-64 years"	"55-64"	866	113905	760.3
	"2015"	"2015"	"South Dakota"	"46"	"65-74 years"	"65-74"	1203	73204	1643.4
	"2015"	"2015"	"South Dakota"	"46"	"75-84 years"	"75-84"	1728	39760	4346.1
	"2015"	"2015"	"South Dakota"	"46"	"85+ years"	"85+"	2906	21435	13557.3
	"2015"	"2015"	"South Dakota"	"46"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"Tennessee"	"47"	"< 1 year"	"1"	570	81506	699.3
	"2015"	"2015"	"Tennessee"	"47"	"1-4 years"	"1-4"	77	322557	23.9
	"2015"	"2015"	"Tennessee"	"47"	"5-9 years"	"5-9"	58	417187	13.9
	"2015"	"2015"	"Tennessee"	"47"	"10-14 years"	"10-14"	85	419534	20.3
	"2015"	"2015"	"Tennessee"	"47"	"15-19 years"	"15-19"	250	419563	59.6
	"2015"	"2015"	"Tennessee"	"47"	"20-24 years"	"20-24"	466	461501	101.0
	"2015"	"2015"	"Tennessee"	"47"	"25-34 years"	"25-34"	1295	872760	148.4
	"2015"	"2015"	"Tennessee"	"47"	"35-44 years"	"35-44"	2128	835552	254.7
	"2015"	"2015"	"Tennessee"	"47"	"45-54 years"	"45-54"	5044	894331	564.0
	"2015"	"2015"	"Tennessee"	"47"	"55-64 years"	"55-64"	10064	854107	1178.3
	"2015"	"2015"	"Tennessee"	"47"	"65-74 years"	"65-74"	13671	607683	2249.7
	"2015"	"2015"	"Tennessee"	"47"	"75-84 years"	"75-84"	15928	295104	5397.4
	"2015"	"2015"	"Tennessee"	"47"	"85+ years"	"85+"	16933	113671	14896.5
	"2015"	"2015"	"Tennessee"	"47"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"Texas"	"48"	"< 1 year"	"1"	2308	404417	570.7
	"2015"	"2015"	"Texas"	"48"	"1-4 years"	"1-4"	429	1593778	26.9
	"2015"	"2015"	"Texas"	"48"	"5-9 years"	"5-9"	260	2025796	12.8
	"2015"	"2015"	"Texas"	"48"	"10-14 years"	"10-14"	281	2010522	14.0
	"2015"	"2015"	"Texas"	"48"	"15-19 years"	"15-19"	935	1940648	48.2
	"2015"	"2015"	"Texas"	"48"	"20-24 years"	"20-24"	1747	2012321	86.8
	"2015"	"2015"	"Texas"	"48"	"25-34 years"	"25-34"	4279	4007510	106.8
	"2015"	"2015"	"Texas"	"48"	"35-44 years"	"35-44"	6177	3681415	167.8
	"2015"	"2015"	"Texas"	"48"	"45-54 years"	"45-54"	14007	3489061	401.5
	"2015"	"2015"	"Texas"	"48"	"55-64 years"	"55-64"	27665	3040196	910.0
	"2015"	"2015"	"Texas"	"48"	"65-74 years"	"65-74"	36634	1919645	1908.4
	"2015"	"2015"	"Texas"	"48"	"75-84 years"	"75-84"	43996	927254	4744.8
	"2015"	"2015"	"Texas"	"48"	"85+ years"	"85+"	50929	377076	13506.3
	"2015"	"2015"	"Texas"	"48"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"Utah"	"49"	"< 1 year"	"1"	257	50793	506.0
	"2015"	"2015"	"Utah"	"49"	"1-4 years"	"1-4"	49	200424	24.4
	"2015"	"2015"	"Utah"	"49"	"5-9 years"	"5-9"	27	263189	10.3
	"2015"	"2015"	"Utah"	"49"	"10-14 years"	"10-14"	38	252796	15.0
	"2015"	"2015"	"Utah"	"49"	"15-19 years"	"15-19"	121	231912	52.2
	"2015"	"2015"	"Utah"	"49"	"20-24 years"	"20-24"	192	251772	76.3
	"2015"	"2015"	"Utah"	"49"	"25-34 years"	"25-34"	518	440656	117.6
	"2015"	"2015"	"Utah"	"49"	"35-44 years"	"35-44"	668	397967	167.9
	"2015"	"2015"	"Utah"	"49"	"45-54 years"	"45-54"	1066	309249	344.7
	"2015"	"2015"	"Utah"	"49"	"55-64 years"	"55-64"	2102	283840	740.6
	"2015"	"2015"	"Utah"	"49"	"65-74 years"	"65-74"	2824	181865	1552.8
	"2015"	"2015"	"Utah"	"49"	"75-84 years"	"75-84"	4112	90720	4532.6
	"2015"	"2015"	"Utah"	"49"	"85+ years"	"85+"	5359	35449	15117.5
	"2015"	"2015"	"Utah"	"49"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"Vermont"	"50"	"< 1 year"	"1"	27	6076	444.4
	"2015"	"2015"	"Vermont"	"50"	"1-4 years"	"1-4"	Suppressed	24622	Suppressed
	"2015"	"2015"	"Vermont"	"50"	"5-9 years"	"5-9"	Suppressed	32293	Suppressed
	"2015"	"2015"	"Vermont"	"50"	"10-14 years"	"10-14"	Suppressed	34534	Suppressed
	"2015"	"2015"	"Vermont"	"50"	"15-19 years"	"15-19"	14	43315	32.3 (Unreliable)
	"2015"	"2015"	"Vermont"	"50"	"20-24 years"	"20-24"	46	47436	97.0
	"2015"	"2015"	"Vermont"	"50"	"25-34 years"	"25-34"	78	71884	108.5
	"2015"	"2015"	"Vermont"	"50"	"35-44 years"	"35-44"	114	70463	161.8
	"2015"	"2015"	"Vermont"	"50"	"45-54 years"	"45-54"	305	89047	342.5
	"2015"	"2015"	"Vermont"	"50"	"55-64 years"	"55-64"	733	96567	759.1
	"2015"	"2015"	"Vermont"	"50"	"65-74 years"	"65-74"	1070	65283	1639.0
	"2015"	"2015"	"Vermont"	"50"	"75-84 years"	"75-84"	1391	30252	4598.0
	"2015"	"2015"	"Vermont"	"50"	"85+ years"	"85+"	2133	14316	14899.4
	"2015"	"2015"	"Vermont"	"50"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"Virginia"	"51"	"< 1 year"	"1"	612	102030	599.8
	"2015"	"2015"	"Virginia"	"51"	"1-4 years"	"1-4"	100	409744	24.4
	"2015"	"2015"	"Virginia"	"51"	"5-9 years"	"5-9"	63	519596	12.1
	"2015"	"2015"	"Virginia"	"51"	"10-14 years"	"10-14"	63	521647	12.1
	"2015"	"2015"	"Virginia"	"51"	"15-19 years"	"15-19"	250	537894	46.5
	"2015"	"2015"	"Virginia"	"51"	"20-24 years"	"20-24"	459	596346	77.0
	"2015"	"2015"	"Virginia"	"51"	"25-34 years"	"25-34"	1194	1167793	102.2
	"2015"	"2015"	"Virginia"	"51"	"35-44 years"	"35-44"	1731	1088644	159.0
	"2015"	"2015"	"Virginia"	"51"	"45-54 years"	"45-54"	4243	1172631	361.8
	"2015"	"2015"	"Virginia"	"51"	"55-64 years"	"55-64"	8885	1062575	836.2
	"2015"	"2015"	"Virginia"	"51"	"65-74 years"	"65-74"	12448	708334	1757.4
	"2015"	"2015"	"Virginia"	"51"	"75-84 years"	"75-84"	15687	338328	4636.6
	"2015"	"2015"	"Virginia"	"51"	"85+ years"	"85+"	19842	142025	13970.8
	"2015"	"2015"	"Virginia"	"51"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"Washington"	"53"	"< 1 year"	"1"	432	89830	480.9
	"2015"	"2015"	"Washington"	"53"	"1-4 years"	"1-4"	79	358543	22.0
	"2015"	"2015"	"Washington"	"53"	"5-9 years"	"5-9"	45	454834	9.9
	"2015"	"2015"	"Washington"	"53"	"10-14 years"	"10-14"	61	439272	13.9
	"2015"	"2015"	"Washington"	"53"	"15-19 years"	"15-19"	194	440363	44.1
	"2015"	"2015"	"Washington"	"53"	"20-24 years"	"20-24"	353	491596	71.8
	"2015"	"2015"	"Washington"	"53"	"25-34 years"	"25-34"	972	1044019	93.1
	"2015"	"2015"	"Washington"	"53"	"35-44 years"	"35-44"	1314	926759	141.8
	"2015"	"2015"	"Washington"	"53"	"45-54 years"	"45-54"	3251	948188	342.9
	"2015"	"2015"	"Washington"	"53"	"55-64 years"	"55-64"	7069	930594	759.6
	"2015"	"2015"	"Washington"	"53"	"65-74 years"	"65-74"	10040	623482	1610.3
	"2015"	"2015"	"Washington"	"53"	"75-84 years"	"75-84"	12418	281846	4406.0
	"2015"	"2015"	"Washington"	"53"	"85+ years"	"85+"	18366	130964	14023.7
	"2015"	"2015"	"Washington"	"53"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"West Virginia"	"54"	"< 1 year"	"1"	142	19870	714.6
	"2015"	"2015"	"West Virginia"	"54"	"1-4 years"	"1-4"	19	82201	23.1 (Unreliable)
	"2015"	"2015"	"West Virginia"	"54"	"5-9 years"	"5-9"	Suppressed	104187	Suppressed
	"2015"	"2015"	"West Virginia"	"54"	"10-14 years"	"10-14"	26	106246	24.5
	"2015"	"2015"	"West Virginia"	"54"	"15-19 years"	"15-19"	64	110333	58.0
	"2015"	"2015"	"West Virginia"	"54"	"20-24 years"	"20-24"	144	121399	118.6
	"2015"	"2015"	"West Virginia"	"54"	"25-34 years"	"25-34"	417	218554	190.8
	"2015"	"2015"	"West Virginia"	"54"	"35-44 years"	"35-44"	712	226788	313.9
	"2015"	"2015"	"West Virginia"	"54"	"45-54 years"	"45-54"	1570	246964	635.7
	"2015"	"2015"	"West Virginia"	"54"	"55-64 years"	"55-64"	3311	268300	1234.1
	"2015"	"2015"	"West Virginia"	"54"	"65-74 years"	"65-74"	4585	197038	2327.0
	"2015"	"2015"	"West Virginia"	"54"	"75-84 years"	"75-84"	5561	99658	5580.1
	"2015"	"2015"	"West Virginia"	"54"	"85+ years"	"85+"	6193	39515	15672.5
	"2015"	"2015"	"West Virginia"	"54"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"Wisconsin"	"55"	"< 1 year"	"1"	386	66331	581.9
	"2015"	"2015"	"Wisconsin"	"55"	"1-4 years"	"1-4"	60	272063	22.1
	"2015"	"2015"	"Wisconsin"	"55"	"5-9 years"	"5-9"	34	361598	9.4
	"2015"	"2015"	"Wisconsin"	"55"	"10-14 years"	"10-14"	61	368334	16.6
	"2015"	"2015"	"Wisconsin"	"55"	"15-19 years"	"15-19"	159	382274	41.6
	"2015"	"2015"	"Wisconsin"	"55"	"20-24 years"	"20-24"	311	409282	76.0
	"2015"	"2015"	"Wisconsin"	"55"	"25-34 years"	"25-34"	836	726248	115.1
	"2015"	"2015"	"Wisconsin"	"55"	"35-44 years"	"35-44"	1082	687945	157.3
	"2015"	"2015"	"Wisconsin"	"55"	"45-54 years"	"45-54"	2765	797616	346.7
	"2015"	"2015"	"Wisconsin"	"55"	"55-64 years"	"55-64"	5928	794122	746.5
	"2015"	"2015"	"Wisconsin"	"55"	"65-74 years"	"65-74"	8484	508012	1670.0
	"2015"	"2015"	"Wisconsin"	"55"	"75-84 years"	"75-84"	12144	265110	4580.7
	"2015"	"2015"	"Wisconsin"	"55"	"85+ years"	"85+"	19014	128956	14744.6
	"2015"	"2015"	"Wisconsin"	"55"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"Wyoming"	"56"	"< 1 year"	"1"	39	7640	510.5
	"2015"	"2015"	"Wyoming"	"56"	"1-4 years"	"1-4"	Suppressed	31082	Suppressed
	"2015"	"2015"	"Wyoming"	"56"	"5-9 years"	"5-9"	11	40888	26.9 (Unreliable)
	"2015"	"2015"	"Wyoming"	"56"	"10-14 years"	"10-14"	Suppressed	37801	Suppressed
	"2015"	"2015"	"Wyoming"	"56"	"15-19 years"	"15-19"	30	36761	81.6
	"2015"	"2015"	"Wyoming"	"56"	"20-24 years"	"20-24"	50	42056	118.9
	"2015"	"2015"	"Wyoming"	"56"	"25-34 years"	"25-34"	137	82739	165.6
	"2015"	"2015"	"Wyoming"	"56"	"35-44 years"	"35-44"	171	70832	241.4
	"2015"	"2015"	"Wyoming"	"56"	"45-54 years"	"45-54"	316	71006	445.0
	"2015"	"2015"	"Wyoming"	"56"	"55-64 years"	"55-64"	666	81078	821.4
	"2015"	"2015"	"Wyoming"	"56"	"65-74 years"	"65-74"	904	50708	1782.8
	"2015"	"2015"	"Wyoming"	"56"	"75-84 years"	"75-84"	1120	23573	4751.2
	"2015"	"2015"	"Wyoming"	"56"	"85+ years"	"85+"	1321	10391	12712.9
	"2015"	"2015"	"Wyoming"	"56"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2016"	"2016"	"Alabama"	"01"	"< 1 year"	"1"	537	58269	921.6
	"2016"	"2016"	"Alabama"	"01"	"1-4 years"	"1-4"	74	234296	31.6
	"2016"	"2016"	"Alabama"	"01"	"5-9 years"	"5-9"	49	303617	16.1
	"2016"	"2016"	"Alabama"	"01"	"10-14 years"	"10-14"	47	306381	15.3
	"2016"	"2016"	"Alabama"	"01"	"15-19 years"	"15-19"	269	320546	83.9
	"2016"	"2016"	"Alabama"	"01"	"20-24 years"	"20-24"	472	333330	141.6
	"2016"	"2016"	"Alabama"	"01"	"25-34 years"	"25-34"	1173	637487	184.0
	"2016"	"2016"	"Alabama"	"01"	"35-44 years"	"35-44"	1830	595713	307.2
	"2016"	"2016"	"Alabama"	"01"	"45-54 years"	"45-54"	3870	644018	600.9
	"2016"	"2016"	"Alabama"	"01"	"55-64 years"	"55-64"	7779	645092	1205.9
	"2016"	"2016"	"Alabama"	"01"	"65-74 years"	"65-74"	11012	464669	2369.9
	"2016"	"2016"	"Alabama"	"01"	"75-84 years"	"75-84"	12538	233129	5378.1
	"2016"	"2016"	"Alabama"	"01"	"85+ years"	"85+"	12816	86753	14773.0
	"2016"	"2016"	"Alabama"	"01"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2016"	"2016"	"Alaska"	"02"	"< 1 year"	"1"	60	10938	548.5
	"2016"	"2016"	"Alaska"	"02"	"1-4 years"	"1-4"	20	43177	46.3
	"2016"	"2016"	"Alaska"	"02"	"5-9 years"	"5-9"	Suppressed	53076	Suppressed
	"2016"	"2016"	"Alaska"	"02"	"10-14 years"	"10-14"	15	50046	30.0 (Unreliable)
	"2016"	"2016"	"Alaska"	"02"	"15-19 years"	"15-19"	46	48000	95.8
	"2016"	"2016"	"Alaska"	"02"	"20-24 years"	"20-24"	92	57364	160.4
	"2016"	"2016"	"Alaska"	"02"	"25-34 years"	"25-34"	235	120453	195.1
	"2016"	"2016"	"Alaska"	"02"	"35-44 years"	"35-44"	222	92145	240.9
	"2016"	"2016"	"Alaska"	"02"	"45-54 years"	"45-54"	399	94167	423.7
	"2016"	"2016"	"Alaska"	"02"	"55-64 years"	"55-64"	815	95322	855.0
	"2016"	"2016"	"Alaska"	"02"	"65-74 years"	"65-74"	943	52387	1800.1
	"2016"	"2016"	"Alaska"	"02"	"75-84 years"	"75-84"	855	18399	4647.0
	"2016"	"2016"	"Alaska"	"02"	"85+ years"	"85+"	786	6420	12243.0
	"2016"	"2016"	"Alaska"	"02"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Arizona"	"04"	"< 1 year"	"1"	456	87702	519.9
	"2016"	"2016"	"Arizona"	"04"	"1-4 years"	"1-4"	120	351617	34.1
	"2016"	"2016"	"Arizona"	"04"	"5-9 years"	"5-9"	47	454157	10.3
	"2016"	"2016"	"Arizona"	"04"	"10-14 years"	"10-14"	64	459024	13.9
	"2016"	"2016"	"Arizona"	"04"	"15-19 years"	"15-19"	246	466504	52.7
	"2016"	"2016"	"Arizona"	"04"	"20-24 years"	"20-24"	510	484756	105.2
	"2016"	"2016"	"Arizona"	"04"	"25-34 years"	"25-34"	1322	933128	141.7
	"2016"	"2016"	"Arizona"	"04"	"35-44 years"	"35-44"	1608	845220	190.2
	"2016"	"2016"	"Arizona"	"04"	"45-54 years"	"45-54"	3640	846897	429.8
	"2016"	"2016"	"Arizona"	"04"	"55-64 years"	"55-64"	7315	831142	880.1
	"2016"	"2016"	"Arizona"	"04"	"65-74 years"	"65-74"	11175	682820	1636.6
	"2016"	"2016"	"Arizona"	"04"	"75-84 years"	"75-84"	13547	351270	3856.6
	"2016"	"2016"	"Arizona"	"04"	"85+ years"	"85+"	16589	136834	12123.4
	"2016"	"2016"	"Arizona"	"04"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Arkansas"	"05"	"< 1 year"	"1"	309	37737	818.8
	"2016"	"2016"	"Arkansas"	"05"	"1-4 years"	"1-4"	56	152540	36.7
	"2016"	"2016"	"Arkansas"	"05"	"5-9 years"	"5-9"	24	196543	12.2
	"2016"	"2016"	"Arkansas"	"05"	"10-14 years"	"10-14"	45	197518	22.8
	"2016"	"2016"	"Arkansas"	"05"	"15-19 years"	"15-19"	132	199113	66.3
	"2016"	"2016"	"Arkansas"	"05"	"20-24 years"	"20-24"	219	203340	107.7
	"2016"	"2016"	"Arkansas"	"05"	"25-34 years"	"25-34"	631	392755	160.7
	"2016"	"2016"	"Arkansas"	"05"	"35-44 years"	"35-44"	1026	364726	281.3
	"2016"	"2016"	"Arkansas"	"05"	"45-54 years"	"45-54"	2152	378897	568.0
	"2016"	"2016"	"Arkansas"	"05"	"55-64 years"	"55-64"	4695	378345	1240.9
	"2016"	"2016"	"Arkansas"	"05"	"65-74 years"	"65-74"	6595	283580	2325.6
	"2016"	"2016"	"Arkansas"	"05"	"75-84 years"	"75-84"	7696	146474	5254.2
	"2016"	"2016"	"Arkansas"	"05"	"85+ years"	"85+"	8176	56680	14424.8
	"2016"	"2016"	"Arkansas"	"05"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2016"	"2016"	"California"	"06"	"< 1 year"	"1"	2057	498832	412.4
	"2016"	"2016"	"California"	"06"	"1-4 years"	"1-4"	397	1988540	20.0
	"2016"	"2016"	"California"	"06"	"5-9 years"	"5-9"	253	2539626	10.0
	"2016"	"2016"	"California"	"06"	"10-14 years"	"10-14"	277	2522475	11.0
	"2016"	"2016"	"California"	"06"	"15-19 years"	"15-19"	1076	2579986	41.7
	"2016"	"2016"	"California"	"06"	"20-24 years"	"20-24"	2090	2812191	74.3
	"2016"	"2016"	"California"	"06"	"25-34 years"	"25-34"	5201	5917785	87.9
	"2016"	"2016"	"California"	"06"	"35-44 years"	"35-44"	7032	5159932	136.3
	"2016"	"2016"	"California"	"06"	"45-54 years"	"45-54"	16370	5195297	315.1
	"2016"	"2016"	"California"	"06"	"55-64 years"	"55-64"	34176	4688718	728.9
	"2016"	"2016"	"California"	"06"	"65-74 years"	"65-74"	45834	3089002	1483.8
	"2016"	"2016"	"California"	"06"	"75-84 years"	"75-84"	59121	1535300	3850.8
	"2016"	"2016"	"California"	"06"	"85+ years"	"85+"	88331	722333	12228.6
	"2016"	"2016"	"California"	"06"	"Not Stated"	"NS"	25	Not Applicable	Not Applicable
	"2016"	"2016"	"Colorado"	"08"	"< 1 year"	"1"	319	67691	471.3
	"2016"	"2016"	"Colorado"	"08"	"1-4 years"	"1-4"	51	269773	18.9
	"2016"	"2016"	"Colorado"	"08"	"5-9 years"	"5-9"	42	353344	11.9
	"2016"	"2016"	"Colorado"	"08"	"10-14 years"	"10-14"	54	359675	15.0
	"2016"	"2016"	"Colorado"	"08"	"15-19 years"	"15-19"	193	354394	54.5
	"2016"	"2016"	"Colorado"	"08"	"20-24 years"	"20-24"	382	390626	97.8
	"2016"	"2016"	"Colorado"	"08"	"25-34 years"	"25-34"	984	842409	116.8
	"2016"	"2016"	"Colorado"	"08"	"35-44 years"	"35-44"	1253	742076	168.9
	"2016"	"2016"	"Colorado"	"08"	"45-54 years"	"45-54"	2441	717723	340.1
	"2016"	"2016"	"Colorado"	"08"	"55-64 years"	"55-64"	5017	699310	717.4
	"2016"	"2016"	"Colorado"	"08"	"65-74 years"	"65-74"	6571	457780	1435.4
	"2016"	"2016"	"Colorado"	"08"	"75-84 years"	"75-84"	8550	199973	4275.6
	"2016"	"2016"	"Colorado"	"08"	"85+ years"	"85+"	11673	85771	13609.5
	"2016"	"2016"	"Colorado"	"08"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2016"	"2016"	"Connecticut"	"09"	"< 1 year"	"1"	174	36202	480.6
	"2016"	"2016"	"Connecticut"	"09"	"1-4 years"	"1-4"	23	149119	15.4
	"2016"	"2016"	"Connecticut"	"09"	"5-9 years"	"5-9"	18	201909	8.9 (Unreliable)
	"2016"	"2016"	"Connecticut"	"09"	"10-14 years"	"10-14"	22	222842	9.9
	"2016"	"2016"	"Connecticut"	"09"	"15-19 years"	"15-19"	65	247426	26.3
	"2016"	"2016"	"Connecticut"	"09"	"20-24 years"	"20-24"	180	247820	72.6
	"2016"	"2016"	"Connecticut"	"09"	"25-34 years"	"25-34"	546	442021	123.5
	"2016"	"2016"	"Connecticut"	"09"	"35-44 years"	"35-44"	674	423005	159.3
	"2016"	"2016"	"Connecticut"	"09"	"45-54 years"	"45-54"	1652	524150	315.2
	"2016"	"2016"	"Connecticut"	"09"	"55-64 years"	"55-64"	3367	504555	667.3
